0:	23	67.882248
1:	23	67.816052
2:	23	67.749856
3:	23	67.683660
4:	23	67.617464
5:	23	67.551267
6:	23	67.485071
7:	23	67.418875
8:	23	67.352679
9:	23	67.286483
10:	23	67.220287
11:	23	67.154091
12:	23	67.087895
13:	23	67.021699
14:	23	66.955503
15:	23	66.889307
16:	23	66.823110
17:	23	66.756914
18:	23	66.690718
19:	23	66.624522
20:	23	66.558326
21:	23	66.492130
22:	23	66.425934
23:	23	66.359738
24:	23	66.293542
25:	23	66.227346
26:	23	66.161150
27:	23	66.094953
28:	23	66.028757
29:	23	65.962561
30:	23	65.896365
31:	23	65.830169
32:	23	65.763973
33:	23	65.697777
34:	23	65.631581
35:	23	65.565385
36:	23	65.499189
37:	23	65.432992
38:	23	65.366796
39:	23	65.300600
40:	23	65.234404
41:	23	65.168208
42:	23	65.102012
43:	23	65.035816
44:	23	64.969620
45:	23	64.903424
46:	23	64.837228
47:	23	64.771032
48:	23	64.704835
49:	23	64.638639
50:	23	64.572443
51:	23	64.506247
52:	23	64.440051
53:	23	64.373855
54:	23	64.307659
55:	23	64.241463
56:	23	64.175267
57:	23	64.109071
58:	23	64.042875
59:	23	63.976678
60:	23	63.910482
61:	23	63.844286
62:	23	63.778090
63:	23	63.711894
64:	23	63.645698
65:	23	63.579502
66:	23	63.513306
67:	23	63.447110
68:	23	63.380914
69:	23	63.314718
70:	23	63.248521
71:	23	63.182325
72:	23	63.116129
73:	23	63.049933
74:	23	62.983737
75:	23	62.917541
76:	23	62.851345
77:	23	62.785149
78:	23	62.718953
79:	23	62.652757
80:	23	62.586560
81:	23	62.520364
82:	23	62.454168
83:	23	62.387972
84:	23	62.321776
85:	23	62.255580
86:	23	62.189384
87:	23	62.123188
88:	23	62.056992
89:	23	61.990796
90:	23	61.924600
91:	23	61.858403
92:	23	61.792207
93:	23	61.726011
94:	23	61.659815
95:	23	61.593619
96:	23	61.527423
97:	23	61.461227
98:	23	61.395031
99:	23	61.328835
100:	23	61.262639
101:	23	61.196443
102:	23	61.130246
103:	23	61.064050
104:	23	60.997854
105:	23	60.931658
106:	23	60.865462
107:	23	60.799266
108:	23	60.733070
109:	23	60.666874
110:	23	60.600678
111:	23	60.534482
112:	23	60.468286
113:	23	60.402089
114:	23	60.335893
115:	23	60.269697
116:	23	60.203501
117:	23	60.137305
118:	23	60.071109
119:	23	60.004913
120:	23	59.938717
121:	23	59.872521
122:	23	59.806325
123:	23	59.740128
124:	23	59.673932
125:	23	59.607736
126:	23	59.541540
127:	23	59.475344
128:	23	59.409148
129:	23	59.342952
130:	23	59.276756
131:	23	59.210560
132:	23	59.144364
133:	23	59.078168
134:	23	59.011971
135:	23	58.945775
136:	23	58.879579
137:	23	58.813383
138:	23	58.747187
139:	23	58.680991
140:	23	58.614795
141:	23	58.548599
142:	23	58.482403
143:	23	58.416207
144:	23	58.350011
145:	23	58.283814
146:	23	58.217618
147:	23	58.151422
148:	23	58.085226
149:	23	58.019030
150:	23	57.952834
151:	23	57.886638
152:	23	57.820442
153:	23	57.754246
154:	23	57.688050
155:	23	57.621854
156:	23	57.555657
157:	23	57.489461
158:	23	57.423265
159:	23	57.357069
160:	23	57.290873
161:	23	57.224677
162:	23	57.158481
163:	23	57.092285
164:	23	57.026089
165:	23	56.959893
166:	23	56.893696
167:	23	56.827500
168:	23	56.761304
169:	23	56.695108
170:	23	56.628912
171:	23	56.562716
172:	23	56.496520
173:	23	56.430324
174:	23	56.364128
175:	23	56.297932
176:	23	56.231736
177:	23	56.165539
178:	23	56.099343
179:	23	56.033147
180:	23	55.966951
181:	23	55.900755
182:	23	55.834559
183:	23	55.768363
184:	23	55.702167
185:	23	55.635971
186:	24	50.596443
187:	24	50.676101
188:	24	50.755759
189:	24	50.835417
190:	24	50.915076
191:	24	50.994734
192:	24	51.074392
193:	24	51.154050
194:	24	51.233708
195:	24	51.313366
196:	24	51.393024
197:	24	51.472682
198:	24	51.552340
199:	24	51.631998
200:	24	51.711656
201:	24	51.791314
202:	24	51.870973
203:	24	51.950631
204:	24	52.030289
205:	24	52.109947
206:	24	52.189605
207:	24	52.269263
208:	24	52.348921
209:	24	52.428579
210:	24	52.508237
211:	24	52.587895
212:	24	52.667553
213:	24	52.747212
214:	24	52.826870
215:	24	52.906528
216:	24	52.986186
217:	24	53.065844
218:	24	53.145502
219:	24	53.225160
220:	24	53.304818
221:	24	53.384476
222:	24	53.464134
223:	24	53.543792
224:	24	53.623450
225:	24	53.703109
226:	24	53.782767
227:	24	53.862425
228:	24	53.942083
229:	24	54.021741
230:	24	54.101399
231:	24	54.181057
232:	24	54.260715
233:	24	54.340373
234:	24	54.420031
235:	24	54.499689
236:	24	54.579347
237:	24	54.659006
238:	24	54.738664
239:	24	54.818322
240:	24	54.897980
241:	24	54.977638
242:	24	55.057296
243:	24	55.136954
244:	24	55.216612
245:	24	55.296270
246:	24	55.375928
247:	24	55.455586
248:	24	55.535245
249:	24	55.614903
250:	24	55.694561
251:	24	55.774219
252:	24	55.853877
253:	24	55.933535
254:	24	56.013193
255:	24	56.092851
256:	24	56.172509
257:	24	56.252167
258:	24	56.331825
259:	24	56.411483
260:	24	56.491142
261:	24	56.570800
262:	24	56.650458
263:	24	56.730116
264:	24	56.809774
265:	24	56.889432
266:	24	56.969090
267:	24	57.048748
268:	24	57.128406
269:	24	57.208064
270:	24	57.287722
271:	24	57.367381
272:	24	57.447039
273:	24	57.526697
274:	24	57.606355
275:	24	57.686013
276:	24	57.765671
277:	24	57.845329
278:	24	57.924987
279:	24	58.004645
280:	24	58.084303
281:	24	58.163961
282:	24	58.243619
283:	24	58.323278
284:	24	58.402936
285:	24	58.482594
286:	24	58.562252
287:	24	58.641910
288:	24	58.721568
289:	24	58.801226
290:	24	58.880884
291:	24	58.960542
292:	24	59.040200
293:	24	59.119858
294:	24	59.199517
295:	24	59.279175
296:	24	59.358833
297:	24	59.438491
298:	24	59.518149
299:	24	59.597807
300:	24	59.677465
301:	24	59.757123
302:	24	59.836781
303:	24	59.916439
304:	24	59.996097
305:	24	60.075755
306:	24	60.155414
307:	24	60.235072
308:	24	60.314730
309:	24	60.394388
310:	24	60.474046
311:	24	60.553704
312:	24	60.633362
313:	24	60.713020
314:	24	60.792678
315:	24	60.872336
316:	24	60.951994
317:	24	61.031652
318:	24	61.111311
319:	24	61.190969
320:	24	61.270627
321:	24	61.350285
322:	24	61.429943
323:	24	61.509601
324:	24	61.589259
325:	24	61.668917
326:	24	61.748575
327:	24	61.828233
328:	24	61.907891
329:	24	61.987550
330:	24	62.067208
331:	24	62.146866
332:	24	62.226524
333:	24	62.306182
334:	24	62.385840
335:	24	62.465498
336:	24	62.545156
337:	24	62.624814
338:	24	62.704472
339:	24	62.784130
340:	24	62.863788
341:	24	62.943447
342:	24	63.023105
343:	24	63.102763
344:	24	63.182421
345:	24	63.262079
346:	24	63.341737
347:	24	63.421395
348:	24	63.501053
349:	24	63.580711
350:	24	63.660369
351:	24	63.740027
352:	24	63.819686
353:	24	63.899344
354:	24	63.979002
355:	24	64.058660
356:	24	64.138318
357:	24	64.217976
358:	24	64.297634
359:	24	64.377292
360:	24	64.456950
361:	24	64.536608
362:	24	64.616266
363:	24	64.695924
364:	24	64.775583
365:	24	64.855241
366:	24	64.934899
367:	24	65.014557
368:	24	65.094215
369:	24	65.173873
370:	24	65.253531
371:	24	65.333189
372:	24	65.412847
373:	24	65.492505
374:	24	65.572163
375:	24	65.651822
376:	24	65.731480
377:	24	65.811138
378:	24	65.890796
379:	24	65.970454
380:	24	66.050112
381:	24	66.129770
382:	24	66.209428
383:	24	66.289086
384:	24	66.368744
385:	24	66.448402
386:	24	66.528060
387:	24	66.607719
388:	24	66.687377
389:	24	66.767035
390:	24	66.846693
391:	24	66.926351
392:	24	67.006009
393:	24	67.085667
394:	24	67.165325
395:	24	67.244983
396:	24	67.324641
397:	24	67.404299
398:	24	67.483957
399:	24	67.563616
400:	24	67.643274
401:	24	67.722932
402:	24	67.802590
403:	37	50.596443
404:	37	50.596443
405:	37	50.596443
406:	37	50.596443
407:	37	50.596443
408:	37	50.596443
409:	37	50.596443
410:	37	50.596443
411:	37	50.596443
412:	37	50.596443
413:	37	50.596443
414:	37	50.596443
415:	37	50.596443
416:	37	50.596443
417:	37	50.596443
418:	37	50.596443
419:	37	50.596443
420:	37	50.596443
421:	37	50.596443
422:	37	50.596443
423:	37	50.596443
424:	37	50.596443
425:	37	50.596443
426:	37	50.596443
427:	37	50.596443
428:	37	50.596443
429:	37	50.596443
430:	37	50.596443
431:	37	50.596443
432:	37	50.596443
433:	37	50.596443
434:	37	50.596443
435:	37	50.596443
436:	37	50.596443
437:	37	50.596443
438:	37	50.596443
439:	37	50.596443
440:	37	50.596443
441:	37	50.596443
442:	37	50.596443
443:	37	50.596443
444:	37	50.596443
445:	37	50.596443
446:	37	50.596443
447:	37	50.596443
448:	37	50.596443
449:	37	50.596443
450:	37	50.596443
451:	37	50.596443
452:	37	50.596443
453:	37	50.596443
454:	37	50.596443
455:	37	50.596443
456:	37	50.596443
457:	37	50.596443
458:	37	50.596443
459:	37	50.596443
460:	37	50.596443
461:	37	50.596443
462:	37	50.596443
463:	37	50.596443
464:	37	50.596443
465:	37	50.596443
466:	37	50.596443
467:	37	50.596443
468:	37	50.596443
469:	37	50.596443
470:	37	50.596443
471:	37	50.596443
472:	37	50.596443
473:	37	50.596443
474:	37	50.596443
475:	37	50.596443
476:	37	50.596443
477:	37	50.596443
478:	37	50.596443
479:	37	50.596443
480:	37	50.596443
481:	37	50.596443
482:	37	50.596443
483:	37	50.596443
484:	37	50.596443
485:	37	50.596443
486:	37	50.596443
487:	37	50.596443
488:	37	50.596443
489:	37	50.596443
490:	37	50.596443
491:	37	50.596443
492:	37	50.596443
493:	37	50.596443
494:	37	50.596443
495:	37	50.596443
496:	37	50.596443
497:	37	50.596443
498:	37	50.596443
499:	37	50.596443
500:	37	50.596443
501:	37	50.596443
502:	37	50.596443
503:	37	50.596443
504:	37	50.596443
505:	37	50.596443
506:	37	50.596443
507:	37	50.596443
508:	37	50.596443
509:	37	50.596443
510:	37	50.596443
511:	37	50.596443
512:	37	50.596443
513:	37	50.596443
514:	37	50.596443
515:	37	50.596443
516:	37	50.596443
517:	37	50.596443
518:	37	50.596443
519:	37	50.596443
520:	37	50.596443
521:	37	50.596443
522:	37	50.596443
523:	37	50.596443
524:	37	50.596443
525:	37	50.596443
526:	37	50.596443
527:	37	50.596443
528:	37	50.596443
529:	37	50.596443
530:	37	50.596443
531:	37	50.596443
532:	37	50.596443
533:	37	50.596443
534:	37	50.596443
535:	37	50.596443
536:	37	50.596443
537:	37	50.596443
538:	37	50.596443
539:	37	50.596443
540:	37	50.596443
541:	37	50.596443
542:	37	50.596443
543:	37	50.596443
544:	37	50.596443
545:	37	50.596443
546:	37	50.596443
547:	37	50.596443
548:	37	50.596443
549:	37	50.596443
550:	37	50.596443
551:	37	50.596443
552:	37	50.596443
553:	37	50.596443
554:	37	50.596443
555:	37	50.596443
556:	37	50.596443
557:	37	50.596443
558:	37	50.596443
559:	37	50.596443
560:	37	50.596443
561:	37	50.596443
562:	37	50.596443
563:	37	50.596443
564:	37	50.596443
565:	37	50.596443
566:	37	50.596443
567:	37	50.596443
568:	37	50.596443
569:	37	50.596443
570:	37	50.596443
571:	37	50.596443
572:	37	50.596443
573:	37	50.596443
574:	37	50.596443
575:	37	50.596443
576:	37	50.596443
577:	37	50.596443
578:	37	50.596443
579:	37	50.596443
580:	37	50.596443
581:	37	50.596443
582:	37	50.596443
583:	37	50.596443
584:	37	50.596443
585:	37	50.596443
586:	37	50.596443
587:	37	50.596443
588:	37	50.596443
589:	37	50.596443
590:	37	50.596443
591:	37	50.596443
592:	37	50.596443
593:	37	50.596443
594:	37	50.596443
595:	37	50.596443
596:	37	50.596443
597:	37	50.596443
598:	37	50.596443
599:	37	50.596443
600:	37	50.596443
601:	37	50.596443
602:	37	50.596443
603:	37	50.596443
604:	37	50.596443
605:	37	50.596443
606:	37	50.596443
607:	37	50.596443
608:	37	50.596443
609:	37	50.596443
610:	37	50.596443
611:	37	50.596443
612:	37	50.596443
613:	37	50.596443
614:	37	50.596443
615:	37	50.596443
616:	37	50.596443
617:	37	50.596443
618:	37	50.596443
619:	37	50.596443
620:	50	67.882248
621:	50	67.802590
622:	50	67.722932
623:	50	67.643274
624:	50	67.563616
625:	50	67.483957
626:	50	67.404299
627:	50	67.324641
628:	50	67.244983
629:	50	67.165325
630:	50	67.085667
631:	50	67.006009
632:	50	66.926351
633:	50	66.846693
634:	50	66.767035
635:	50	66.687377
636:	50	66.607719
637:	50	66.528060
638:	50	66.448402
639:	50	66.368744
640:	50	66.289086
641:	50	66.209428
642:	50	66.129770
643:	50	66.050112
644:	50	65.970454
645:	50	65.890796
646:	50	65.811138
647:	50	65.731480
648:	50	65.651822
649:	50	65.572163
650:	50	65.492505
651:	50	65.412847
652:	50	65.333189
653:	50	65.253531
654:	50	65.173873
655:	50	65.094215
656:	50	65.014557
657:	50	64.934899
658:	50	64.855241
659:	50	64.775583
660:	50	64.695924
661:	50	64.616266
662:	50	64.536608
663:	50	64.456950
664:	50	64.377292
665:	50	64.297634
666:	50	64.217976
667:	50	64.138318
668:	50	64.058660
669:	50	63.979002
670:	50	63.899344
671:	50	63.819686
672:	50	63.740027
673:	50	63.660369
674:	50	63.580711
675:	50	63.501053
676:	50	63.421395
677:	50	63.341737
678:	50	63.262079
679:	50	63.182421
680:	50	63.102763
681:	50	63.023105
682:	50	62.943447
683:	50	62.863788
684:	50	62.784130
685:	50	62.704472
686:	50	62.624814
687:	50	62.545156
688:	50	62.465498
689:	50	62.385840
690:	50	62.306182
691:	50	62.226524
692:	50	62.146866
693:	50	62.067208
694:	50	61.987550
695:	50	61.907891
696:	50	61.828233
697:	50	61.748575
698:	50	61.668917
699:	50	61.589259
700:	50	61.509601
701:	50	61.429943
702:	50	61.350285
703:	50	61.270627
704:	50	61.190969
705:	50	61.111311
706:	50	61.031652
707:	50	60.951994
708:	50	60.872336
709:	50	60.792678
710:	50	60.713020
711:	50	60.633362
712:	50	60.553704
713:	50	60.474046
714:	50	60.394388
715:	50	60.314730
716:	50	60.235072
717:	50	60.155414
718:	50	60.075755
719:	50	59.996097
720:	50	59.916439
721:	50	59.836781
722:	50	59.757123
723:	50	59.677465
724:	50	59.597807
725:	50	59.518149
726:	50	59.438491
727:	50	59.358833
728:	50	59.279175
729:	50	59.199517
730:	50	59.119858
731:	50	59.040200
732:	50	58.960542
733:	50	58.880884
734:	50	58.801226
735:	50	58.721568
736:	50	58.641910
737:	50	58.562252
738:	50	58.482594
739:	50	58.402936
740:	50	58.323278
741:	50	58.243619
742:	50	58.163961
743:	50	58.084303
744:	50	58.004645
745:	50	57.924987
746:	50	57.845329
747:	50	57.765671
748:	50	57.686013
749:	50	57.606355
750:	50	57.526697
751:	50	57.447039
752:	50	57.367381
